Brand,Model,Interface,Form Factor,Capacities,Controller,Configuration,DRAM,HMB,NAND Brand,NAND Type,Layers,"R (Up to, in MB/s)","W (Up to, in MB/s)",Categories,Notes (*)
WD,SN770,x4 PCIe 4.0/NVMe,M.2,250GB,WD Proprietary,"R5, 4x4",No,Yes,SanDisk,TLC,112,5150,4900,Mid-Range NVMe,"SN770, SN740M = 2230"
WD,SN770,x4 PCIe 4.0/NVMe,M.2,500GB,WD Proprietary,"R5, 4x4",No,Yes,SanDisk,TLC,112,5150,4900,Mid-Range NVMe,"SN770, SN740M = 2230"
WD,SN770,x4 PCIe 4.0/NVMe,M.2,1000GB,WD Proprietary,"R5, 4x4",No,Yes,SanDisk,TLC,112,5150,4900,Mid-Range NVMe,"SN770, SN740M = 2230"
WD,SN770,x4 PCIe 4.0/NVMe,M.2,2000GB,WD Proprietary,"R5, 4x4",No,Yes,SanDisk,TLC,112,5150,4900,Mid-Range NVMe,"SN770, SN740M = 2230"
WD,SN770,x4 PCIe 4.0/NVMe,M.2,2TB,WD Proprietary,"R5, 4x4",No,Yes,SanDisk,TLC,112,5150,4900,Mid-Range NVMe,"SN770, SN740M = 2230"
WD,SN8100,x4 PCIe 5.0/NVMe,M.2,1TB,SMI SM2508,,Yes,N/A,SanDisk,TLC,212,14900,14000,High-End NVMe,
WD,SN8100,x4 PCIe 5.0/NVMe,M.2,2TB,SMI SM2508,,Yes,N/A,SanDisk,TLC,212,14900,14000,High-End NVMe,
WD,SN8100,x4 PCIe 5.0/NVMe,M.2,4TB,SMI SM2508,,Yes,N/A,SanDisk,TLC,212,14900,14000,High-End NVMe,
WD,SN8100,x4 PCIe 5.0/NVMe,M.2,8TB,SMI SM2508,,Yes,N/A,SanDisk,TLC,212,14900,14000,High-End NVMe,
WD,SN850,x4 PCIe 4.0/NVMe,M.2,500GB,WD Proprietary,"R5, 8x4",Yes,No,SanDisk,TLC,,7000,5300,High-End NVMe,
WD,SN850,x4 PCIe 4.0/NVMe,M.2,1000GB,WD Proprietary,"R5, 8x4",Yes,No,SanDisk,TLC,,7000,5300,High-End NVMe,
WD,SN850,x4 PCIe 4.0/NVMe,M.2,2000GB,WD Proprietary,"R5, 8x4",Yes,No,SanDisk,TLC,,7000,5300,High-End NVMe,
WD,SN850,x4 PCIe 4.0/NVMe,M.2,2TB,WD Proprietary,"R5, 8x4",Yes,No,SanDisk,TLC,,7000,5300,High-End NVMe,
WD,SN850X,x4 PCIe 4.0/NVMe,M.2,1TB,WD Proprietary,"Tri-core, 4-ch, 8-CE/ch",Yes,N/A,SanDisk,TLC,112,7300,,High-End NVMe,Optional heatsink; 4TB+ DS; 8TB BiCS6
WD,SN850X,x4 PCIe 4.0/NVMe,M.2,2TB,WD Proprietary,"Tri-core, 4-ch, 8-CE/ch",Yes,N/A,SanDisk,TLC,112,7300,,High-End NVMe,Optional heatsink; 4TB+ DS; 8TB BiCS6
WD,SN850X,x4 PCIe 4.0/NVMe,M.2,4TB,WD Proprietary,"Tri-core, 4-ch, 8-CE/ch",Yes,N/A,SanDisk,TLC,112,7300,,High-End NVMe,Optional heatsink; 4TB+ DS; 8TB BiCS6
WD,SN850X,x4 PCIe 4.0/NVMe,M.2,8TB,WD Proprietary,"Tri-core, 4-ch, 8-CE/ch",Yes,N/A,SanDisk,TLC,112,7300,,High-End NVMe,Optional heatsink; 4TB+ DS; 8TB BiCS6
WD,SN850P,x4 PCIe 4.0/NVMe,M.2,1TB,WD Proprietary,"Tri-core, 4-ch, 8-CE/ch",Yes,N/A,SanDisk,TLC,112,7300,,High-End NVMe,Heatsink; PS-optimized; 8TB BiCS6
WD,SN850P,x4 PCIe 4.0/NVMe,M.2,2TB,WD Proprietary,"Tri-core, 4-ch, 8-CE/ch",Yes,N/A,SanDisk,TLC,112,7300,,High-End NVMe,Heatsink; PS-optimized; 8TB BiCS6
WD,SN850P,x4 PCIe 4.0/NVMe,M.2,4TB,WD Proprietary,"Tri-core, 4-ch, 8-CE/ch",Yes,N/A,SanDisk,TLC,112,7300,,High-End NVMe,Heatsink; PS-optimized; 8TB BiCS6
WD,SN850P,x4 PCIe 4.0/NVMe,M.2,8TB,WD Proprietary,"Tri-core, 4-ch, 8-CE/ch",Yes,N/A,SanDisk,TLC,112,7300,,High-End NVMe,Heatsink; PS-optimized; 8TB BiCS6
Zadak,Spark,x4 PCIe 3.0/NVMe,M.2,512GB,Phison E12S,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,,3400,3000,Mid-Range NVMe,Heatsink; RGB
Zadak,Spark,x4 PCIe 3.0/NVMe,M.2,1TB,Phison E12S,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,,3400,3000,Mid-Range NVMe,Heatsink; RGB
Zadak,Spark,x4 PCIe 3.0/NVMe,M.2,2TB,Phison E12S,"Dual R5 + CoX, 8-ch, 4-CE/ch",Yes,No,Kioxia,TLC,,3400,3000,Mid-Range NVMe,Heatsink; RGB
Zadak,TWSG4S,x4 PCIe 4.0/NVMe,M.2,512GB,Phison E18,"Triple R5 + CoX, 8-ch, 4-CE/ch",Yes,N/A,Micron,TLC,176,7400,7000,High-End NVMe,Heatsink
Zadak,TWSG4S,x4 PCIe 4.0/NVMe,M.2,1TB,Phison E18,"Triple R5 + CoX, 8-ch, 4-CE/ch",Yes,N/A,Micron,TLC,176,7400,7000,High-End NVMe,Heatsink
Zadak,TWSG4S,x4 PCIe 4.0/NVMe,M.2,2TB,Phison E18,"Triple R5 + CoX, 8-ch, 4-CE/ch",Yes,N/A,Micron,TLC,176,7400,7000,High-End NVMe,Heatsink
Zadak,TWSG5,x4 PCIe 5.0/NVMe,M.2,,Phison E26,"Dual DC R5 + 3xCoX, 8-ch, 4-CE/ch",Yes,N/A,,,,13000,12000,,
Acer,Predator GM7,PCIe 4.0 x4,,512GB,Maxio MAP1602,,,YES,YMTC,TLC,"128L, 232L",7400,6500,Mid-Grade,
Acer,Predator GM7,PCIe 4.0 x4,,1TB,Maxio MAP1602,,,YES,YMTC,TLC,"128L, 232L",7400,6500,Mid-Grade,
Acer,Predator GM7,PCIe 4.0 x4,,2TB,Maxio MAP1602,,,YES,YMTC,TLC,"128L, 232L",7400,6500,Mid-Grade,
Acer,Predator GM7,PCIe 4.0 x4,,4TB,Maxio MAP1602,,,YES,YMTC,TLC,"128L, 232L",7400,6500,Mid-Grade,
Acer,Predator GM7000,PCIe 4.0 x4,,512GB,InnoGrit IG5236,,NO,NO,Micron,TLC,176L,7400,6700,Flagship,Troublesome controller
Acer,Predator GM7000,PCIe 4.0 x4,,1TB,InnoGrit IG5236,,NO,NO,Micron,TLC,176L,7400,6700,Flagship,Troublesome controller
Acer,Predator GM7000,PCIe 4.0 x4,,2TB,InnoGrit IG5236,,NO,NO,Micron,TLC,176L,7400,6700,Flagship,Troublesome controller
Acer,Predator GM7000,PCIe 4.0 x4,,4TB,InnoGrit IG5236,,NO,NO,Micron,TLC,176L,7400,6700,Flagship,Troublesome controller
Adata,Legend 860,PCIe 4.0 x4,,500GB,RTS5772DL,,NO,YES,Micron,QLC,176L,6000,5000,Entry-Level,Less desirable controller
Adata,Legend 860,PCIe 4.0 x4,,1TB,RTS5772DL,,NO,YES,Micron,QLC,176L,6000,5000,Entry-Level,Less desirable controller
Adata,Legend 860,PCIe 4.0 x4,,2TB,RTS5772DL,,NO,YES,Micron,QLC,176L,6000,5000,Entry-Level,Less desirable controller
Addlink,A93,PCIe 4.0 x4,,1TB,Maxio MAP1602,,NO,YES,YMTC,TLC,232L,7400,6500,Mid-Grade,
Addlink,A93,PCIe 4.0 x4,,2TB,Maxio MAP1602,,NO,YES,YMTC,TLC,232L,7400,6500,Mid-Grade,
Addlink,A93,PCIe 4.0 x4,,4TB,Maxio MAP1602,,NO,YES,YMTC,TLC,232L,7400,6500,Mid-Grade,
Addlink,A95,PCIe 4.0 x4,,1TB,Phison E18,,NO,NO,Micron,TLC,176L,7400,7000,Flagship,
Addlink,A95,PCIe 4.0 x4,,2TB,Phison E18,,NO,NO,Micron,TLC,176L,7400,7000,Flagship,
Addlink,A95,PCIe 4.0 x4,,4TB,Phison E18,,NO,NO,Micron,TLC,176L,7400,7000,Flagship,
Addlink,A95,PCIe 4.0 x4,,8TB,Phison E18,,NO,NO,Micron,TLC,176L,7400,7000,Flagship,
Addlink,G55,PCIe 5.0 x4,,1TB. 2TB,Phison E31T,,NO,YES,Kioxia,TLC,218L,10300,9000,Gen5 Mid-Grade,
Addlink,G55,PCIe 5.0 x4,,4TB,Phison E31T,,NO,YES,Kioxia,TLC,218L,10300,9000,Gen5 Mid-Grade,
Addlink,G55H,PCIe 5.0 x4,,1TB. 2TB,Phison E31T,,NO,YES,Kioxia,TLC,218L,10300,9000,Gen5 Mid-Grade,
Addlink,G55H,PCIe 5.0 x4,,4TB,Phison E31T,,NO,YES,Kioxia,TLC,218L,10300,9000,Gen5 Mid-Grade,
Addlink,S90 Lite,PCIe 4.0 x4,,512GB,Phison E21T,,NO,YES,Micron,TLC,176L,5000,4200,Entry-Level,
Addlink,S90 Lite,PCIe 4.0 x4,,1TB,Phison E21T,,NO,YES,Micron,TLC,176L,5000,4200,Entry-Level,
Addlink,S90 Lite,PCIe 4.0 x4,,2TB,Phison E21T,,NO,YES,Micron,TLC,176L,5000,4200,Entry-Level,
Addlink,S90 Lite,PCIe 4.0 x4,,4TB,Phison E21T,,NO,YES,Micron,TLC,176L,5000,4200,Entry-Level,
Addlink,S91,PCIe 4.0 x4,,512GB,Phison E21,,NO,YES,"Kioxia, Micron","TLC, QLC","112L (512GB), 176L (1TB/2TB)",5000,3200,Entry-Level,
Addlink,S91,PCIe 4.0 x4,,1TB,Phison E21,,NO,YES,"Kioxia, Micron","TLC, QLC","112L (512GB), 176L (1TB/2TB)",5000,3200,Entry-Level,
Addlink,S91,PCIe 4.0 x4,,2TB,Phison E21,,NO,YES,"Kioxia, Micron","TLC, QLC","112L (512GB), 176L (1TB/2TB)",5000,3200,Entry-Level,
Addlink,S93,PCIe 4.0 x4,,1TB,Maxio MAP1602,,NO,YES,YMTC,TLC,232L,7400,6500,Mid-Grade,
Addlink,S93,PCIe 4.0 x4,,2TB,Maxio MAP1602,,NO,YES,YMTC,TLC,232L,7400,6500,Mid-Grade,
Addlink,S93,PCIe 4.0 x4,,4TB,Maxio MAP1602,,NO,YES,YMTC,TLC,232L,7400,6500,Mid-Grade,
Biwin,NV7400,PCIe 4.0 x4,,512GB,Maxiotek MAP1602A,,NO,YES,Micron,TLC,232L,7450,6500,Mid-Grade,
Biwin,NV7400,PCIe 4.0 x4,,1TB,Maxiotek MAP1602A,,NO,YES,Micron,TLC,232L,7450,6500,Mid-Grade,
Biwin,NV7400,PCIe 4.0 x4,,2TB,Maxiotek MAP1602A,,NO,YES,Micron,TLC,232L,7450,6500,Mid-Grade,
Biwin,NV7400,PCIe 4.0 x4,,4TB,Maxiotek MAP1602A,,NO,YES,Micron,TLC,232L,7450,6500,Mid-Grade,
Corsair,MP600 Elite,PCIe 4.0 x4,,1TB,Phison E27T,,NO,YES,Kioxia,TLC,162L,7000,6500,Mid-Grade,
Corsair,MP600 Elite,PCIe 4.0 x4,,2TB,Phison E27T,,NO,YES,Kioxia,TLC,162L,7000,6500,Mid-Grade,
Corsair,MP600 Micro,PCIe 4.0 x4,,1TB,Phison E21,,NO,YES,Micron,QLC,176L,5100,4300,Entry-Level,
Corsair,MP600 Micro,PCIe 4.0 x4,,2TB,Phison E21,,NO,YES,Micron,QLC,176L,5100,4300,Entry-Level,
Corsair,MP700 Elite,PCIe 5.0 x4,,1TB,Phison E31T,,NO,YES,Kioxia,TLC,218L,10000,8500,Gen5 Mid-Grade,
Corsair,MP700 Elite,PCIe 5.0 x4,,2TB,Phison E31T,,NO,YES,Kioxia,TLC,218L,10000,8500,Gen5 Mid-Grade,
Corsair,MP700 Pro,PCIe 5.0 x4,,1TB,Phison E26,,NO,NO,Micron,TLC,232L,11700,9600,Gen5 Flagship,Level 2 E26
Corsair,MP700 Pro,PCIe 5.0 x4,,2TB,Phison E26,,NO,NO,Micron,TLC,232L,11700,9600,Gen5 Flagship,Level 2 E26
Corsair,MP700 Pro XT,PCIe 5.0 x4,,1TB,Phison E28,,NO,NO,Kioxia,TLC,218L,14900,14500,Gen5 Flagship,
Corsair,MP700 Pro XT,PCIe 5.0 x4,,2TB,Phison E28,,NO,NO,Kioxia,TLC,218L,14900,14500,Gen5 Flagship,
Corsair,MP700 Pro XT,PCIe 5.0 x4,,4TB,Phison E28,,NO,NO,Kioxia,TLC,218L,14900,14500,Gen5 Flagship,
Crucial,P310,PCIe 4.0 x4,,500GB,Phison E27T,,NO,YES,Micron,QLC,232L,7100,6000,Mid-Grade,
Crucial,P310,PCIe 4.0 x4,,1TB,Phison E27T,,NO,YES,Micron,QLC,232L,7100,6000,Mid-Grade,
Crucial,P310,PCIe 4.0 x4,,2TB,Phison E27T,,NO,YES,Micron,QLC,232L,7100,6000,Mid-Grade,
Crucial,P310,PCIe 4.0 x4,,4TB,Phison E27T,,NO,YES,Micron,QLC,232L,7100,6000,Mid-Grade,
Crucial,P510,PCIe 5.0 x4,,1TB,Phison E31T,,NO,YES,Micron,TLC,276L,11000,9500,Gen5 Mid-Grade,
Crucial,P510,PCIe 5.0 x4,,2TB,Phison E31T,,NO,YES,Micron,TLC,276L,11000,9500,Gen5 Mid-Grade,
Crucial,T500,PCIe 4.0 x4,,500GB,Phison E25,,NO,NO,Micron,TLC,232L,7400,7000,Flagship,
Crucial,T500,PCIe 4.0 x4,,1TB,Phison E25,,NO,NO,Micron,TLC,232L,7400,7000,Flagship,
Crucial,T500,PCIe 4.0 x4,,2TB,Phison E25,,NO,NO,Micron,TLC,232L,7400,7000,Flagship,
Crucial,T500,PCIe 4.0 x4,,4TB,Phison E25,,NO,NO,Micron,TLC,232L,7400,7000,Flagship,
Crucial,T700,PCIe 5.0 x4,,1TB,Phison E26,,NO,NO,Micron,TLC,232L,11700,9500,Gen5 Flagship,Level 2 E26
Crucial,T700,PCIe 5.0 x4,,2TB,Phison E26,,NO,NO,Micron,TLC,232L,11700,9500,Gen5 Flagship,Level 2 E26
Crucial,T700,PCIe 5.0 x4,,4TB,Phison E26,,NO,NO,Micron,TLC,232L,11700,9500,Gen5 Flagship,Level 2 E26
Crucial,T705,PCIe 5.0 x4,,1TB,Phison E26,,NO,NO,Micron,TLC,232L,14500,12700,Gen5 Flagship,Level 3 E26
Crucial,T705,PCIe 5.0 x4,,2TB,Phison E26,,NO,NO,Micron,TLC,232L,14500,12700,Gen5 Flagship,Level 3 E26
Crucial,T705,PCIe 5.0 x4,,4TB,Phison E26,,NO,NO,Micron,TLC,232L,14500,12700,Gen5 Flagship,Level 3 E26
Crucial,T710,PCIe 5.0 x4,,1TB,Silicon Motion SM2508,,NO,NO,Micron,TLC,276L,14900,13800,Gen5 Flagship,Level 2 SM2508
Crucial,T710,PCIe 5.0 x4,,2TB,Silicon Motion SM2508,,NO,NO,Micron,TLC,276L,14900,13800,Gen5 Flagship,Level 2 SM2508
Crucial,T710,PCIe 5.0 x4,,4TB,Silicon Motion SM2508,,NO,NO,Micron,TLC,276L,14900,13800,Gen5 Flagship,Level 2 SM2508
Fanxiang,S660,PCIe 4.0 x4,,250GB,Maxio MAP1602,,NO,YES,YMTC,TLC,128L,5000,4500,Entry-Level,
Fanxiang,S660,PCIe 4.0 x4,,500GB,Maxio MAP1602,,NO,YES,YMTC,TLC,128L,5000,4500,Entry-Level,
Fanxiang,S660,PCIe 4.0 x4,,1TB,Maxio MAP1602,,NO,YES,YMTC,TLC,128L,5000,4500,Entry-Level,
Fanxiang,S660,PCIe 4.0 x4,,2TB,Maxio MAP1602,,NO,YES,YMTC,TLC,128L,5000,4500,Entry-Level,
Fanxiang,S660,PCIe 4.0 x4,,4TB,Maxio MAP1602,,NO,YES,YMTC,TLC,128L,5000,4500,Entry-Level,
Fanxiang,S770,PCIe 4.0 x4,,1TB,InnoGrit IG5236,,NO,NO,"Micron, YMTC",TLC,"128L, 176L",7300,6800,Flagship,Troublesome controller
Fanxiang,S770,PCIe 4.0 x4,,2TB,InnoGrit IG5236,,NO,NO,"Micron, YMTC",TLC,"128L, 176L",7300,6800,Flagship,Troublesome controller
Fanxiang,S770,PCIe 4.0 x4,,4TB,InnoGrit IG5236,,NO,NO,"Micron, YMTC",TLC,"128L, 176L",7300,6800,Flagship,Troublesome controller
Fanxiang,S880,PCIe 4.0 x4,,1TB,Maxio MAP1602,,NO,YES,YMTC,TLC,232L,7300,6800,Mid-Grade,
Fanxiang,S880,PCIe 4.0 x4,,2TB,Maxio MAP1602,,NO,YES,YMTC,TLC,232L,7300,6800,Mid-Grade,
Fanxiang,S880,PCIe 4.0 x4,,4TB,Maxio MAP1602,,NO,YES,YMTC,TLC,232L,7300,6800,Mid-Grade,
Inland,Performance Plus,PCIe 4.0 x4,,1TB,Phison E18,,NO,NO,Micron,TLC,176L,7100,6500,Flagship,
Inland,Performance Plus,PCIe 4.0 x4,,2TB,Phison E18,,NO,NO,Micron,TLC,176L,7100,6500,Flagship,
Inland,Performance Plus,PCIe 4.0 x4,,4TB,Phison E18,,NO,NO,Micron,TLC,176L,7100,6500,Flagship,
Inland,Performance Plus,PCIe 4.0 x4,,8TB,Phison E18,,NO,NO,Micron,TLC,176L,7100,6500,Flagship,
Inland,QN450,PCIe 4.0 x4,,500GB,Realtek RTS5772DL,,NO,YES,Intel,QLC,96L,5000,4000,Trash,Less desirable controller
Inland,QN450,PCIe 4.0 x4,,1TB,Realtek RTS5772DL,,NO,YES,Intel,QLC,96L,5000,4000,Trash,Less desirable controller
Inland,QN450,PCIe 4.0 x4,,2TB,Realtek RTS5772DL,,NO,YES,Intel,QLC,96L,5000,4000,Trash,Less desirable controller
Inland,TN470,PCIe 4.0 x4,,1TB,Phison E27T,,NO,YES,Kioxia,TLC,162L,7300,6400,Mid-Grade,
Inland,TN470,PCIe 4.0 x4,,2TB,Phison E27T,,NO,YES,Kioxia,TLC,162L,7300,6400,Mid-Grade,
Kingspec,XG7000,PCIe 4.0 x4,,512GB,"Maxio MAP1602, Silicon Motion SM2268XT",,NO,YES,"Micron, YMTC",TLC,232L,7400,6600,Mid-Grade,
Kingspec,XG7000,PCIe 4.0 x4,,1TB,"Maxio MAP1602, Silicon Motion SM2268XT",,NO,YES,"Micron, YMTC",TLC,232L,7400,6600,Mid-Grade,
Kingspec,XG7000,PCIe 4.0 x4,,2TB,"Maxio MAP1602, Silicon Motion SM2268XT",,NO,YES,"Micron, YMTC",TLC,232L,7400,6600,Mid-Grade,
Kingspec,XG7000,PCIe 4.0 x4,,4TB,"Maxio MAP1602, Silicon Motion SM2268XT",,NO,YES,"Micron, YMTC",TLC,232L,7400,6600,Mid-Grade,
Kingspec,XG7000,PCIe 4.0 x4,,8TB,"Maxio MAP1602, Silicon Motion SM2268XT",,NO,YES,"Micron, YMTC",TLC,232L,7400,6600,Mid-Grade,
Kingston,Fury Renegade,PCIe 4.0 x4,,500GB,Phison E18,,NO,NO,Micron,TLC,176L,7300,7000,Flagship,
Kingston,Fury Renegade,PCIe 4.0 x4,,1TB,Phison E18,,NO,NO,Micron,TLC,176L,7300,7000,Flagship,
Kingston,Fury Renegade,PCIe 4.0 x4,,2TB,Phison E18,,NO,NO,Micron,TLC,176L,7300,7000,Flagship,
Kingston,Fury Renegade,PCIe 4.0 x4,,4TB,Phison E18,,NO,NO,Micron,TLC,176L,7300,7000,Flagship,
Kingston,Fury Renegade G5,PCIe 5.0 x4,,1TB,Silicon Motion SM2508,,NO,NO,Kioxia,TLC,218L,14200,11000,Gen5 Flagship,Level 2 SM2508
Kingston,Fury Renegade G5,PCIe 5.0 x4,,2TB,Silicon Motion SM2508,,NO,NO,Kioxia,TLC,218L,14200,11000,Gen5 Flagship,Level 2 SM2508
Kingston,Fury Renegade G5,PCIe 5.0 x4,,4TB,Silicon Motion SM2508,,NO,NO,Kioxia,TLC,218L,14200,11000,Gen5 Flagship,Level 2 SM2508
Kingston,Fury Renegade G5,PCIe 5.0 x4,,8TB,Silicon Motion SM2508,,NO,NO,Kioxia,TLC,218L,14200,11000,Gen5 Flagship,Level 2 SM2508
Kingston,NV3,PCIe 4.0 x4,,500GB,Silicon Motion SM2268XT2,,NO,YES,"Kioxia, Micron","TLC, QLC",162L,6000,5000,Entry-Level,
Kingston,NV3,PCIe 4.0 x4,,1TB,Silicon Motion SM2268XT2,,NO,YES,"Kioxia, Micron","TLC, QLC",162L,6000,5000,Entry-Level,
Kingston,NV3,PCIe 4.0 x4,,2TB,Silicon Motion SM2268XT2,,NO,YES,"Kioxia, Micron","TLC, QLC",162L,6000,5000,Entry-Level,
Kingston,NV3,PCIe 4.0 x4,,4TB,Silicon Motion SM2268XT2,,NO,YES,"Kioxia, Micron","TLC, QLC",162L,6000,5000,Entry-Level,
Kioxia,Exceria,PCIe 4.0 x4,,1TB,Phison E18,,NO,NO,Kioxia,TLC,112L,6200,4900,Flagship,
Kioxia,Exceria,PCIe 4.0 x4,,2TB,Phison E18,,NO,NO,Kioxia,TLC,112L,6200,4900,Flagship,
Kioxia,Exceria,PCIe 4.0 x4,,4TB,Phison E18,,NO,NO,Kioxia,TLC,112L,6200,4900,Flagship,
Kioxia,Exceria G3,PCIe 5.0 x4,,1TB,Phison E31T,,NO,YES,Kioxia,TLC,218L,10000,9600,Gen5 Mid-Grade,
Kioxia,Exceria G3,PCIe 5.0 x4,,2TB,Phison E31T,,NO,YES,Kioxia,TLC,218L,10000,9600,Gen5 Mid-Grade,
Kioxia,Exceria Plus G4,PCIe 5.0 x4,,1TB,Phison E31T,,NO,YES,Kioxia,TLC,218L,10000,7900,Gen5 Mid-Grade,
Kioxia,Exceria Plus G4,PCIe 5.0 x4,,2TB,Phison E31T,,NO,YES,Kioxia,TLC,218L,10000,7900,Gen5 Mid-Grade,
Kioxia,Exceria Pro G2,PCIe 5.0 x4,,1TB,Silicon Motion SM2508,,NO,NO,Kioxia,TLC,218L,14400,12700,Gen5 Flagship,Level 2 SM2508
Kioxia,Exceria Pro G2,PCIe 5.0 x4,,2TB,Silicon Motion SM2508,,NO,NO,Kioxia,TLC,218L,14400,12700,Gen5 Flagship,Level 2 SM2508
Kioxia,Exceria Pro G2,PCIe 5.0 x4,,4TB,Silicon Motion SM2508,,NO,NO,Kioxia,TLC,218L,14400,12700,Gen5 Flagship,Level 2 SM2508
Klevv,CRAS C910,PCIe 4.0 x4,,500GB,"Realtek RTS5772DL, InnoGrit IG5220",,NO,YES,SK Hynix,TLC,128L,5200,4800,Entry-Level,Less desirable controller
Klevv,CRAS C910,PCIe 4.0 x4,,1TB,"Realtek RTS5772DL, InnoGrit IG5220",,NO,YES,SK Hynix,TLC,128L,5200,4800,Entry-Level,Less desirable controller
Klevv,CRAS C910,PCIe 4.0 x4,,2TB,"Realtek RTS5772DL, InnoGrit IG5220",,NO,YES,SK Hynix,TLC,128L,5200,4800,Entry-Level,Less desirable controller
Klevv,CRAS C910,PCIe 4.0 x4,,4TB,"Realtek RTS5772DL, InnoGrit IG5220",,NO,YES,SK Hynix,TLC,128L,5200,4800,Entry-Level,Less desirable controller
Klevv,CRAS C925G,PCIe 4.0 x4,,500GB,Maxio MAP1602,,NO,YES,SK Hynix,TLC,238L,7400,6500,Mid-Grade,
Klevv,CRAS C925G,PCIe 4.0 x4,,1TB,Maxio MAP1602,,NO,YES,SK Hynix,TLC,238L,7400,6500,Mid-Grade,
Klevv,CRAS C925G,PCIe 4.0 x4,,2TB,Maxio MAP1602,,NO,YES,SK Hynix,TLC,238L,7400,6500,Mid-Grade,
Klevv,CRAS C930,PCIe 4.0 x4,,1TB,InnoGrit IG5236,,NO,NO,SK Hynix,TLC,176L,7400,6800,Flagship,Troublesome controller
Klevv,CRAS C930,PCIe 4.0 x4,,2TB,InnoGrit IG5236,,NO,NO,SK Hynix,TLC,176L,7400,6800,Flagship,Troublesome controller
Lexar,NM1090 Pro,PCIe 5.0 x4,,1TB,Silicon Motion SM2508,,NO,NO,Micron,TLC,232L,14000,13000,Gen5 Flagship,Level 1 SM2508
Lexar,NM1090 Pro,PCIe 5.0 x4,,2TB,Silicon Motion SM2508,,NO,NO,Micron,TLC,232L,14000,13000,Gen5 Flagship,Level 1 SM2508
Lexar,NM1090 Pro,PCIe 5.0 x4,,4TB,Silicon Motion SM2508,,NO,NO,Micron,TLC,232L,14000,13000,Gen5 Flagship,Level 1 SM2508
Lexar,NM790,PCIe 4.0 x4,,512GB,Maxio MAP1602,,NO,YES,"Micron, YMTC",TLC,232L,7400,6500,Mid-Grade,
Lexar,NM790,PCIe 4.0 x4,,1TB,Maxio MAP1602,,NO,YES,"Micron, YMTC",TLC,232L,7400,6500,Mid-Grade,
Lexar,NM790,PCIe 4.0 x4,,2TB,Maxio MAP1602,,NO,YES,"Micron, YMTC",TLC,232L,7400,6500,Mid-Grade,
Lexar,NM790,PCIe 4.0 x4,,4TB,Maxio MAP1602,,NO,YES,"Micron, YMTC",TLC,232L,7400,6500,Mid-Grade,
Lexar,NQ780,PCIe 4.0 x4,,1TB,InnoGrit IG5236,,NO,YES,Intel,QLC,144L,7000,6000,Mid-Grade,Troublesome controller
Lexar,NQ780,PCIe 4.0 x4,,2TB,InnoGrit IG5236,,NO,YES,Intel,QLC,144L,7000,6000,Mid-Grade,Troublesome controller
Lexar,NQ780,PCIe 4.0 x4,,4TB,InnoGrit IG5236,,NO,YES,Intel,QLC,144L,7000,6000,Mid-Grade,Troublesome controller
MSI,M480 Pro,PCIe 4.0 x4,,1TB,Phison E18,,NO,NO,Micron,TLC,176L,7400,7000,Flagship,
MSI,M480 Pro,PCIe 4.0 x4,,2TB,Phison E18,,NO,NO,Micron,TLC,176L,7400,7000,Flagship,
MSI,M480 Pro,PCIe 4.0 x4,,4TB,Phison E18,,NO,NO,Micron,TLC,176L,7400,7000,Flagship,
MSI,Spatium M461,PCIe 4.0 x4,,500GB,Phison E21T,,NO,YES,Micron,QLC,176L,5000,4200,Entry-Level,
MSI,Spatium M461,PCIe 4.0 x4,,1TB,Phison E21T,,NO,YES,Micron,QLC,176L,5000,4200,Entry-Level,
MSI,Spatium M461,PCIe 4.0 x4,,2TB,Phison E21T,,NO,YES,Micron,QLC,176L,5000,4200,Entry-Level,
MSI,Spatium M461,PCIe 4.0 x4,,4TB,Phison E21T,,NO,YES,Micron,QLC,176L,5000,4200,Entry-Level,
Netac,NV7000-t,PCIe 4.0 x4,,512GB,Maxio MAP1602,,NO,YES,YMTC,TLC,232L,7300,6700,Mid-Grade,
Netac,NV7000-t,PCIe 4.0 x4,,1TB,Maxio MAP1602,,NO,YES,YMTC,TLC,232L,7300,6700,Mid-Grade,
Netac,NV7000-t,PCIe 4.0 x4,,2TB,Maxio MAP1602,,NO,YES,YMTC,TLC,232L,7300,6700,Mid-Grade,
Netac,NV7000-t,PCIe 4.0 x4,,4TB,Maxio MAP1602,,NO,YES,YMTC,TLC,232L,7300,6700,Mid-Grade,
Patriot,Viper PV553,PCIe 5.0 x4,,1TB,Phison E26,,NO,NO,Micron,TLC,232L,12400,11800,Gen5 Flagship,Level 2 E26
Patriot,Viper PV553,PCIe 5.0 x4,,2TB,Phison E26,,NO,NO,Micron,TLC,232L,12400,11800,Gen5 Flagship,Level 2 E26
Patriot,Viper PV553,PCIe 5.0 x4,,4TB,Phison E26,,NO,NO,Micron,TLC,232L,12400,11800,Gen5 Flagship,Level 2 E26
Patriot,VP4300 Lite,PCIe 4.0 x4,,500GB,Maxio MAP1602,,NO,YES,YMTC,"TLC, QLC",232L,7400,6400,Mid-Grade,
