Producer,CPU Name,Processor Number,Brand Modifier,"Intel® Core™ 
Gen",# of Cores,# of P-cores,# of E-cores,# of Threads,Max Turbo Frequency (GHz),Performance-core Base Frequency (GHz),Efficient-core Base Frequency (GHz),Processor Base Frequency (GHz),Cache (MB),"Processor Base Power (previously Thermal Design Power (TDP)) 
(W)",Max Memory Size (dependent on memory type) GB,Memory Types (MT/s),Max # of PCI Express Lanes,Supported Socket,Processor Graphics,Graphics Max Dynamic Frequency (GHz),Intel® Optane™ Memory Supported,Intel® Turbo Boost Technology 2.0,Intel® Turbo Boost Max Technology 3.0,Intel® vPro™ Platform Eligibility,"Max Resolution for HDMI,
 Max Resolution for DP, 
Max Resolution for (eDP - Integrated Flat Panel)",Price
Intel,Intel Xeon X5670 @ 2.93GHz,X5670,,,6,,,12,3.3,,,2.9,,95,,,,LGA1366,,,,,,,,
Intel,Intel Xeon X5672 @ 3.20GHz,X5672,,,4,,,8,3.6,,,3.2,,95,,,,LGA1366,,,,,,,,
Intel,Intel Xeon X5675 @ 3.07GHz,X5675,,,6,,,12,3.5,,,3.1,,95,,,,LGA1366,,,,,,,,
Intel,Intel Xeon X5677 @ 3.47GHz,X5677,,,4,,,8,3.7,,,3.5,,130,,,,LGA1366,,,,,,,,
Intel,Intel Xeon X5679 @ 3.20GHz,X5679,,,6,,,12,3.6,,,3.2,,115,,,,LGA1366,,,,,,,,
Intel,Intel Xeon X5680 @ 3.33GHz,X5680,,,6,,,12,3.6,,,3.3,,130,,,,LGA1366,,,,,,,,
Intel,Intel Xeon X5687 @ 3.60GHz,X5687,,,4,,,8,3.9,,,3.6,,130,,,,LGA1366,,,,,,,,
Intel,Intel Xeon X5690 @ 3.47GHz,X5690,,,6,,,12,3.7,,,3.5,,130,,,,LGA1366,,,,,,,,
Intel,Intel Xeon X5698 @ 4.40GHz,X5698,,,2,,,4,,,,4.4,,130,,,,LGA1366,,,,,,,,
Intel,Intel Xeon X6550 @ 2.00GHz,X6550,,,4,,,4,2.4,,,2.0,,130,,,,LGA1567,,,,,,,,
Qualcomm,lisa based Qualcomm Technologies. Inc. SM7325,lisa based Technologies. Inc. SM7325,,,8,,,8,,,,2.4,,,,,,,,,,,,,,
Qualcomm,Mars based on Qualcomm Technologies. Inc SM8350,Mars based on Technologies. Inc SM8350,,,8,,,8,,,,2.8,,,,,,,,,,,,,,
MediaTek,MediaTek Dimensity 1000+ (MT6889),Dimensity 1000+ (MT6889),,,8,,,8,,,,2.6,,,,,,,,,,,,,,
MediaTek,Mediatek Dimensity 7025 (MT6855),Mediatek Dimensity 7025 (MT6855),,,8,,,8,,,,2.2,,,,,,,,,,,,,,
MediaTek,Mediatek Dimensity 7200-Pro (MT6886),Mediatek Dimensity 7200-Pro (MT6886),,,8,,,8,,,,2.8,,,,,,,,,,,,,,
MediaTek,Mediatek Dimensity 7300-Ultra (MT6878),Mediatek Dimensity 7300-Ultra (MT6878),,,8,,,8,,,,2.5,,,,,,,,,,,,,,
MediaTek,Mediatek Dimensity 8200-Ultimate (MT6896),Mediatek Dimensity 8200-Ultimate (MT6896),,,8,,,8,,,,3.1,,,,,,,,,,,,,,
MediaTek,Mediatek Dimensity 8350 (MT6897),Mediatek Dimensity 8350 (MT6897),,,8,,,8,,,,3.4,,,,,,,,,,,,,,
MediaTek,Mediatek Dimensity 8400-Turbo (MT6899),Mediatek Dimensity 8400-Turbo (MT6899),,,8,,,8,,,,3.3,,,,,,,,,,,,,,
MediaTek,MediaTek Dimensity 900 (MT6877),Dimensity 900 (MT6877),,,8,,,8,,,,2.4,,,,,,,,,,,,,,
MediaTek,Mediatek Dimensity 9200 (MT6985),Mediatek Dimensity 9200 (MT6985),,,8,,,8,,,,3.4,,,,,,,,,,,,,,
MediaTek,Mediatek Dimensity 9400 (MT6991),Mediatek Dimensity 9400 (MT6991),,,8,,,8,,,,3.6,,,,,,,,,,,,,,
MediaTek,Mediatek DM700,Mediatek DM700,,,8,,,8,,,,2.2,,,,,,,,,,,,,,
MediaTek,MediaTek G70 (MT6769V-CB),G70 (MT6769V-CB),,,8,,,8,,,,2.0,,,,,,,,,,,,,,
MediaTek,MediaTek G70 (MT6769V-WB),G70 (MT6769V-WB),,,8,,,8,,,,2.0,,,,,,,,,,,,,,
MediaTek,MediaTek G80 (MT6769T),G80 (MT6769T),,,8,,,8,,,,2.0,,,,,,,,,,,,,,
MediaTek,MediaTek G80 (MT6769V-CT),G80 (MT6769V-CT),,,8,,,8,,,,2.0,,,,,,,,,,,,,,
MediaTek,MediaTek G80 (MT6769V-CU),G80 (MT6769V-CU),,,8,,,8,,,,2.0,,,,,,,,,,,,,,
MediaTek,MediaTek G85 (MT6769Z),G85 (MT6769Z),,,8,,,8,,,,2.0,,,,,,,,,,,,,,
MediaTek,MediaTek G88 (MT6769H),G88 (MT6769H),,,8,,,8,,,,2.0,,,,,,,,,,,,,,
MediaTek,MediaTek G99 Ultimate (MT6789),G99 Ultimate (MT6789),,,8,,,8,,,,2.2,,,,,,,,,,,,,,
Google,Mediatek Google Hylia unprovisioned design and sku,Mediatek Hylia unprovisioned design and sku,,,8,,,8,,,,3.6,,,,,,,,,,,,,,
MediaTek,Mediatek Kompanio 1380,Mediatek Kompanio 1380,,,8,,,8,,,,3.0,,,,,,,,,,,,,,
MediaTek,Mediatek Kompanio 500,Mediatek Kompanio 500,,,8,,,8,,,,2.0,,,,,,,,,,,,,,
MediaTek,MediaTek Kompanio 520-528 (MT8186-MT8186T),Kompanio 520-528 (MT8186-MT8186T),,,,,,,,,,,,4,,,,,,,,,,,,
MediaTek,Mediatek Kompanio 540,Mediatek Kompanio 540,,,8,,,8,,,,2.6,,,,,,,,,,,,,,
MediaTek,Mediatek Kompanio 838 MT8188,Mediatek Kompanio 838 MT8188,,,8,,,8,,,,2.6,,,,,,,,,,,,,,
MediaTek,Mediatek Kompanio Ultra 910,Mediatek Kompanio Ultra 910,,,8,,,8,,,,3.6,,,,,,,,,,,,,,
MediaTek,MediaTek MT6735,MT6735,,,4,,,4,,,,1.3,,,,,,,,,,,,,,
MediaTek,MediaTek MT6737,MT6737,,,4,,,4,,,,1.2,,,,,,,,,,,,,,
MediaTek,MediaTek MT6737M,MT6737M,,,4,,,4,,,,1.1,,,,,,,,,,,,,,
MediaTek,MediaTek MT6737T,MT6737T,,,4,,,4,,,,1.4,,,,,,,,,,,,,,
MediaTek,Mediatek MT6739,Mediatek MT6739,,,4,,,4,,,,1.5,,,,,,,,,,,,,,
MediaTek,Mediatek MT6739W,Mediatek MT6739W,,,4,,,4,,,,1.3,,,,,,,,,,,,,,
MediaTek,MediaTek MT6739WA,MT6739WA,,,4,,,4,,,,1.3,,,,,,,,,,,,,,
MediaTek,MediaTek MT6739WW,MT6739WW,,,4,,,4,,,,1.5,,,,,,,,,,,,,,
MediaTek,MediaTek MT6750,MT6750,,,8,,,8,,,,1.5,,,,,,,,,,,,,,
MediaTek,MediaTek MT6750T,MT6750T,,,8,,,8,,,,1.5,,,,,,,,,,,,,,
MediaTek,MediaTek MT6750V-WT,MT6750V-WT,,,8,,,8,,,,1.5,,,,,,,,,,,,,,
MediaTek,MediaTek MT6753,MT6753,,,8,,,8,,,,1.3,,,,,,,,,,,,,,
MediaTek,MediaTek MT6753T,MT6753T,,,8,,,8,,,,1.5,,,,,,,,,,,,,,
MediaTek,MediaTek MT6757CD,MT6757CD,,,8,,,8,,,,2.4,,,,,,,,,,,,,,
MediaTek,MediaTek MT6757V,MT6757V,,,8,,,8,,,,2.3,,,,,,,,,,,,,,
MediaTek,Mediatek MT6761,Mediatek MT6761,,,4,,,4,,,,2.0,,,,,,,,,,,,,,
MediaTek,Mediatek MT6761V-CAB,Mediatek MT6761V-CAB,,,4,,,4,,,,2.0,,,,,,,,,,,,,,
MediaTek,MediaTek MT6761V-WBB,MT6761V-WBB,,,4,,,4,,,,2.0,,,,,,,,,,,,,,
MediaTek,Mediatek MT6761V-WD,Mediatek MT6761V-WD,,,4,,,4,,,,1.8,,,,,,,,,,,,,,
MediaTek,MediaTek MT6761V-WE,MT6761V-WE,,,4,,,4,,,,1.8,,,,,,,,,,,,,,
MediaTek,Mediatek MT6762,Mediatek MT6762,,,8,,,8,,,,2.0,,,,,,,,,,,,,,
MediaTek,MediaTek MT6762G,MT6762G,,,8,,,8,,,,2.0,,,,,,,,,,,,,,
MediaTek,MediaTek MT6762V-CA,MT6762V-CA,,,8,,,8,,,,2.0,,,,,,,,,,,,,,
MediaTek,MediaTek MT6762V-CB,MT6762V-CB,,,8,,,8,,,,2.0,,,,,,,,,,,,,,
MediaTek,MediaTek MT6762V-CN,MT6762V-CN,,,4,,,4,,,,2.0,,,,,,,,,,,,,,
MediaTek,MediaTek MT6762V-WA,MT6762V-WA,,,8,,,8,,,,2.0,,,,,,,,,,,,,,
MediaTek,MediaTek MT6762V-WB,MT6762V-WB,,,8,,,8,,,,2.0,,,,,,,,,,,,,,
MediaTek,MediaTek MT6762V-WD,MT6762V-WD,,,8,,,8,,,,1.8,,,,,,,,,,,,,,
MediaTek,MediaTek MT6762V-WR,MT6762V-WR,,,8,,,8,,,,2.0,,,,,,,,,,,,,,
MediaTek,MediaTek MT6763V-CE,MT6763V-CE,,,8,,,8,,,,2.0,,,,,,,,,,,,,,
MediaTek,MediaTek MT6763V-V,MT6763V-V,,,8,,,8,,,,2.0,,,,,,,,,,,,,,
MediaTek,Mediatek MT6765,Mediatek MT6765,,,8,,,8,,,,2.3,,,,,,,,,,,,,,
MediaTek,MediaTek MT6765G,MT6765G,,,8,,,8,,,,2.3,,,,,,,,,,,,,,
MediaTek,Mediatek MT6765H,Mediatek MT6765H,,,8,,,8,,,,2.3,,,,,,,,,,,,,,
MediaTek,MediaTek MT6765V-CA,MT6765V-CA,,,8,,,8,,,,2.3,,,,,,,,,,,,,,
MediaTek,MediaTek MT6765V-CB,MT6765V-CB,,,8,,,8,,,,2.3,,,,,,,,,,,,,,
MediaTek,Mediatek MT6765V-WA,Mediatek MT6765V-WA,,,8,,,8,,,,2.3,,,,,,,,,,,,,,
MediaTek,Mediatek MT6765V-WB,Mediatek MT6765V-WB,,,8,,,8,,,,2.3,,,,,,,,,,,,,,
MediaTek,Mediatek MT6765V-XBA,Mediatek MT6765V-XBA,,,8,,,8,,,,2.2,,,,,,,,,,,,,,
MediaTek,Mediatek MT6768,Mediatek MT6768,,,8,,,8,,,,2.0,,,,,,,,,,,,,,
MediaTek,Mediatek MT6768G,Mediatek MT6768G,,,8,,,8,,,,2.0,,,,,,,,,,,,,,
MediaTek,MediaTek MT6768V-CA,MT6768V-CA,,,8,,,8,,,,2.0,,,,,,,,,,,,,,
MediaTek,Mediatek MT6769,Mediatek MT6769,,,8,,,8,,,,2.0,,,,,,,,,,,,,,
MediaTek,Mediatek MT6769V-CB,Mediatek MT6769V-CB,,,8,,,8,,,,2.0,,,,,,,,,,,,,,
MediaTek,MediaTek MT6771V-C,MT6771V-C,,,8,,,8,,,,2.0,,,,,,,,,,,,,,
MediaTek,MediaTek MT6771V-CT,MT6771V-CT,,,8,,,8,,,,2.1,,,,,,,,,,,,,,
MediaTek,MediaTek MT6771V-W,MT6771V-W,,,8,,,8,,,,2.0,,,,,,,,,,,,,,
MediaTek,MediaTek MT6771V-WM,MT6771V-WM,,,8,,,8,,,,1.8,,,,,,,,,,,,,,
MediaTek,MediaTek MT6771V-WT,MT6771V-WT,,,8,,,8,,,,2.1,,,,,,,,,,,,,,
MediaTek,Mediatek MT6779,Mediatek MT6779,,,8,,,8,,,,2.2,,,,,,,,,,,,,,
MediaTek,MediaTek MT6779V-CE,MT6779V-CE,,,8,,,8,,,,2.2,,,,,,,,,,,,,,
MediaTek,MediaTek MT6779V-CU,MT6779V-CU,,,8,,,8,,,,2.2,,,,,,,,,,,,,,
MediaTek,MediaTek MT6779V-CV,MT6779V-CV,,,8,,,8,,,,2.2,,,,,,,,,,,,,,
MediaTek,Mediatek MT6781,Mediatek MT6781,,,8,,,8,,,,2.1,,,,,,,,,,,,,,
MediaTek,Mediatek MT6781V-CD,Mediatek MT6781V-CD,,,8,,,8,,,,2.1,,,,,,,,,,,,,,
MediaTek,Mediatek MT6781V-CDZAMB-H,Mediatek MT6781V-CDZAMB-H,,,8,,,8,,,,2.1,,,,,,,,,,,,,,
MediaTek,Mediatek MT6785,Mediatek MT6785,,,8,,,8,,,,2.1,,,,,,,,,,,,,,
MediaTek,MediaTek MT6785V-CC,MT6785V-CC,,,8,,,8,,,,2.1,,,,,,,,,,,,,,
MediaTek,MediaTek MT6785V-CD,MT6785V-CD,,,8,,,8,,,,2.1,,,,,,,,,,,,,,
MediaTek,Mediatek MT6789V-CD,Mediatek MT6789V-CD,,,8,,,8,,,,2.2,,,,,,,,,,,,,,
MediaTek,MediaTek MT6797,MT6797,,,10,,,10,,,,1.8,,,,,,,,,,,,,,
MediaTek,MediaTek MT6797T,MT6797T,,,10,,,10,,,,2.5,,,,,,,,,,,,,,
MediaTek,MediaTek MT6797X,MT6797X,,,10,,,10,,,,1.5,,,,,,,,,,,,,,
MediaTek,Mediatek MT6833,Mediatek MT6833,,,8,,,8,,,,2.2,,,,,,,,,,,,,,
MediaTek,Mediatek MT6833G,Mediatek MT6833G,,,8,,,8,,,,2.2,,,,,,,,,,,,,,
MediaTek,Mediatek MT6833GP,Mediatek MT6833GP,,,8,,,8,,,,2.4,,,,,,,,,,,,,,
MediaTek,Mediatek MT6833P,Mediatek MT6833P,,,8,,,8,,,,2.4,,,,,,,,,,,,,,
MediaTek,Mediatek MT6833V-NZA,Mediatek MT6833V-NZA,,,8,,,8,,,,2.2,,,,,,,,,,,,,,
MediaTek,Mediatek MT6833V-PNZA,Mediatek MT6833V-PNZA,,,8,,,8,,,,2.4,,,,,,,,,,,,,,
MediaTek,Mediatek MT6833V-ZA,Mediatek MT6833V-ZA,,,8,,,8,,,,2.2,,,,,,,,,,,,,,
MediaTek,Mediatek MT6853,Mediatek MT6853,,,8,,,8,,,,2.4,,,,,,,,,,,,,,
MediaTek,MediaTek MT6853T,MT6853T,,,8,,,8,,,,2.4,,,,,,,,,,,,,,
MediaTek,Mediatek MT6853V-NZA,Mediatek MT6853V-NZA,,,8,,,8,,,,2.0,,,,,,,,,,,,,,
MediaTek,Mediatek MT6853V-TNZA,Mediatek MT6853V-TNZA,,,8,,,8,,,,2.4,,,,,,,,,,,,,,
MediaTek,MediaTek MT6873,MT6873,,,8,,,8,,,,2.0,,,,,,,,,,,,,,
MediaTek,Mediatek MT6875,Mediatek MT6875,,,8,,,8,,,,2.6,,,,,,,,,,,,,,
MediaTek,Mediatek MT6877V-TTZA,Mediatek MT6877V-TTZA,,,8,,,8,,,,2.6,,,,,,,,,,,,,,
MediaTek,Mediatek MT6877V-TZA,Mediatek MT6877V-TZA,,,8,,,8,,,,2.5,,,,,,,,,,,,,,
MediaTek,MediaTek MT6879,MT6879,,,8,,,8,,,,2.5,,,,,,,,,,,,,,
MediaTek,Mediatek MT6879V-ZA,Mediatek MT6879V-ZA,,,8,,,8,,,,2.5,,,,,,,,,,,,,,
MediaTek,Mediatek MT6879V_T-ZA,Mediatek MT6879V_T-ZA,,,8,,,8,,,,2.5,,,,,,,,,,,,,,
MediaTek,Mediatek MT6883Z-CZA,Mediatek MT6883Z-CZA,,,8,,,8,,,,2.0,,,,,,,,,,,,,,
MediaTek,Mediatek MT6891,Mediatek MT6891,,,8,,,8,,,,2.6,,,,,,,,,,,,,,
MediaTek,Mediatek MT6891Z-CZA,Mediatek MT6891Z-CZA,,,8,,,8,,,,2.6,,,,,,,,,,,,,,
MediaTek,Mediatek MT6891Z_T-CZA,Mediatek MT6891Z_T-CZA,,,8,,,8,,,,2.6,,,,,,,,,,,,,,
MediaTek,Mediatek MT6891Z_Z-CZA,Mediatek MT6891Z_Z-CZA,,,8,,,8,,,,2.6,,,,,,,,,,,,,,
MediaTek,Mediatek MT6893,Mediatek MT6893,,,8,,,8,,,,3.0,,,,,,,,,,,,,,
MediaTek,Mediatek MT6893Z_T-CZA,Mediatek MT6893Z_T-CZA,,,8,,,8,,,,3.0,,,,,,,,,,,,,,
MediaTek,MediaTek MT6895,MT6895,,,8,,,8,,,,2.9,,,,,,,,,,,,,,
MediaTek,Mediatek MT6895Z-TCZA,Mediatek MT6895Z-TCZA,,,8,,,8,,,,2.9,,,,,,,,,,,,,,
MediaTek,Mediatek MT6895Z_A-TCZA,Mediatek MT6895Z_A-TCZA,,,8,,,8,,,,2.9,,,,,,,,,,,,,,
MediaTek,Mediatek MT6895Z_B-TCZA,Mediatek MT6895Z_B-TCZA,,,8,,,8,,,,2.9,,,,,,,,,,,,,,
MediaTek,MediaTek MT6983,MT6983,,,8,,,8,,,,3.1,,,,,,,,,,,,,,
MediaTek,Mediatek MT6983W-CZA,Mediatek MT6983W-CZA,,,8,,,8,,,,3.4,,,,,,,,,,,,,,
MediaTek,Mediatek MT6983Z-CZA,Mediatek MT6983Z-CZA,,,8,,,8,,,,3.1,,,,,,,,,,,,,,
MediaTek,Mediatek MT6989,Mediatek MT6989,,,8,,,8,,,,3.3,,,,,,,,,,,,,,
MediaTek,MediaTek MT6993,MT6993,,,8,,,8,,,,4.2,,,,,,,,,,,,,,
MediaTek,MediaTek MT8163,MT8163,,,4,,,4,,,,1.3,,,,,,,,,,,,,,
MediaTek,MediaTek MT8166B,MT8166B,,,4,,,4,,,,2.0,,,,,,,,,,,,,,
MediaTek,MediaTek MT8167B,MT8167B,,,4,,,4,,,,1.3,,,,,,,,,,,,,,
MediaTek,MediaTek MT8168,MT8168,,,4,,,4,,,,2.0,,,,,,,,,,,,,,
MediaTek,MediaTek MT8168A,MT8168A,,,4,,,4,,,,2.0,,,,,,,,,,,,,,
MediaTek,Mediatek MT8168B,Mediatek MT8168B,,,4,,,4,,,,2.0,,,,,,,,,,,,,,
MediaTek,Mediatek MT8173,Mediatek MT8173,,,4,,,4,,,,2.1,,,,,,,,,,,,,,
MediaTek,Mediatek MT8175B,Mediatek MT8175B,,,4,,,4,,,,2.0,,,,,,,,,,,,,,
MediaTek,MediaTek MT8183,MT8183,,,8,,,8,,,,2.0,,,,,,,,,,,,,,
MediaTek,MediaTek MT8188,MT8188,,,8,,,8,,,,2.2,,,,,,,,,,,,,,
MediaTek,Mediatek MT8192,Mediatek MT8192,,,8,,,8,,,,2.2,,,,,,,,,,,,,,
MediaTek,Mediatek MT8195,Mediatek MT8195,,,8,,,8,,,,3.0,,,,,,,,,,,,,,
MediaTek,Mediatek MT8195AV,Mediatek MT8195AV,,,8,,,8,,,,2.2,,,,,,,,,,,,,,
MediaTek,Mediatek MT8365,Mediatek MT8365,,,4,,,4,,,,2.0,,,,,,,,,,,,,,
MediaTek,Mediatek MT8370AV-A,Mediatek MT8370AV-A,,,6,,,6,,,,2.0,,,,,,,,,,,,,,
MediaTek,Mediatek MT8390AV-A,Mediatek MT8390AV-A,,,8,,,8,,,,2.2,,,,,,,,,,,,,,
MediaTek,Mediatek MT8696,Mediatek MT8696,,,4,,,4,,,,1.8,,,,,,,,,,,,,,
MediaTek,MediaTek MT8735B,MT8735B,,,4,,,4,,,,1.2,,,,,,,,,,,,,,
MediaTek,Mediatek MT8755,Mediatek MT8755,,,8,,,8,,,,2.6,,,,,,,,,,,,,,
MediaTek,Mediatek MT8765WA,Mediatek MT8765WA,,,4,,,4,,,,1.5,,,,,,,,,,,,,,
MediaTek,Mediatek MT8766A,Mediatek MT8766A,,,4,,,4,,,,2.0,,,,,,,,,,,,,,
MediaTek,Mediatek MT8766B,Mediatek MT8766B,,,4,,,4,,,,2.0,,,,,,,,,,,,,,
MediaTek,Mediatek MT8768,Mediatek MT8768,,,8,,,8,,,,2.3,,,,,,,,,,,,,,
MediaTek,Mediatek MT8768A,Mediatek MT8768A,,,8,,,8,,,,2.0,,,,,,,,,,,,,,
MediaTek,Mediatek MT8768CA,Mediatek MT8768CA,,,8,,,8,,,,2.0,,,,,,,,,,,,,,
MediaTek,MediaTek MT8768CT,MT8768CT,,,8,,,8,,,,2.3,,,,,,,,,,,,,,
MediaTek,Mediatek MT8768CX,Mediatek MT8768CX,,,8,,,8,,,,2.2,,,,,,,,,,,,,,
MediaTek,Mediatek MT8768N,Mediatek MT8768N,,,8,,,8,,,,2.2,,,,,,,,,,,,,,
MediaTek,MediaTek MT8768WA,MT8768WA,,,8,,,8,,,,2.0,,,,,,,,,,,,,,
MediaTek,Mediatek MT8768WE,Mediatek MT8768WE,,,8,,,8,,,,2.0,,,,,,,,,,,,,,
MediaTek,MediaTek MT8768WT,MT8768WT,,,8,,,8,,,,2.3,,,,,,,,,,,,,,
MediaTek,Mediatek MT8771V-PZA,Mediatek MT8771V-PZA,,,8,,,8,,,,2.0,,,,,,,,,,,,,,
MediaTek,Mediatek MT8775,Mediatek MT8775,,,8,,,8,,,,2.5,,,,,,,,,,,,,,
MediaTek,MediaTek MT8781,MT8781,,,8,,,8,,,,2.2,,,,,,,,,,,,,,
MediaTek,Mediatek MT8781V-CA,Mediatek MT8781V-CA,,,8,,,8,,,,2.2,,,,,,,,,,,,,,
MediaTek,Mediatek MT8781V-NA,Mediatek MT8781V-NA,,,8,,,8,,,,2.2,,,,,,,,,,,,,,
MediaTek,Mediatek MT8786,Mediatek MT8786,,,8,,,8,,,,2.0,,,,,,,,,,,,,,
MediaTek,Mediatek MT8786V-CT,Mediatek MT8786V-CT,,,8,,,8,,,,2.0,,,,,,,,,,,,,,
MediaTek,Mediatek MT8786V-N,Mediatek MT8786V-N,,,8,,,8,,,,2.0,,,,,,,,,,,,,,
MediaTek,Mediatek MT8788,Mediatek MT8788,,,8,,,8,,,,2.0,,,,,,,,,,,,,,
MediaTek,Mediatek MT8789,Mediatek MT8789,,,8,,,8,,,,2.6,,,,,,,,,,,,,,
MediaTek,Mediatek MT8789V-CT,Mediatek MT8789V-CT,,,8,,,8,,,,2.1,,,,,,,,,,,,,,
MediaTek,Mediatek MT8789V-T,Mediatek MT8789V-T,,,8,,,8,,,,2.1,,,,,,,,,,,,,,
MediaTek,Mediatek MT8791,Mediatek MT8791,,,8,,,8,,,,2.4,,,,,,,,,,,,,,
MediaTek,Mediatek MT8791V-HZA,Mediatek MT8791V-HZA,,,8,,,8,,,,2.6,,,,,,,,,,,,,,
MediaTek,Mediatek MT8791V-TN,Mediatek MT8791V-TN,,,8,,,8,,,,2.6,,,,,,,,,,,,,,
MediaTek,Mediatek MT8791V-TZA,Mediatek MT8791V-TZA,,,8,,,8,,,,2.6,,,,,,,,,,,,,,
MediaTek,Mediatek MT8792,Mediatek MT8792,,,8,,,8,,,,3.4,,,,,,,,,,,,,,
MediaTek,Mediatek MT8797Z-CNZA,Mediatek MT8797Z-CNZA,,,8,,,8,,,,2.6,,,,,,,,,,,,,,
MediaTek,Mediatek MT8798Z-CNZA,Mediatek MT8798Z-CNZA,,,8,,,8,,,,3.1,,,,,,,,,,,,,,
MediaTek,Mediatek MT9676,Mediatek MT9676,,,4,,,4,,,,1.7,,,,,,,,,,,,,,
MediaTek,Mediatek t50,Mediatek t50,,,4,,,4,,,,2.0,,,,,,,,,,,,,,
AMD,Mobile AMD Athlon 1400+,Mobile Athlon 1400+,,,1,,,1,,,,,,,,,,,,,,,,,,
AMD,Mobile AMD Athlon 2500+,Mobile Athlon 2500+,,,1,,,1,,,,1.9,,,,,,,,,,,,,,
AMD,Mobile AMD Athlon 4,Mobile Athlon 4,,,1,,,1,,,,,,,,,,,,,,,,,,
AMD,Mobile AMD Athlon 4 2400+,Mobile Athlon 4 2400+,,,1,,,1,,,,1.8,,,,,,,,,,,,,,
AMD,Mobile AMD Athlon 64 2700+,Mobile Athlon 64 2700+,,,1,,,1,,,,1.6,,,,,,,,,,,,,,
AMD,Mobile AMD Athlon 64 2800+,Mobile Athlon 64 2800+,,,1,,,1,,,,1.8,,35,,,,,,,,,,,,
AMD,Mobile AMD Athlon 64 3000+,Mobile Athlon 64 3000+,,,1,,,1,,,,2.0,,81.5,,,,,,,,,,,,
AMD,Mobile AMD Athlon 64 3200+,Mobile Athlon 64 3200+,,,1,,,1,,,,2.2,,81.5,,,,,,,,,,,,
AMD,Mobile AMD Athlon 64 3400+,Mobile Athlon 64 3400+,,,1,,,1,,,,2.2,,81.5,,,,,,,,,,,,
AMD,Mobile AMD Athlon 64 3700+,Mobile Athlon 64 3700+,,,1,,,1,,,,2.4,,81.5,,,,,,,,,,,,
AMD,Mobile AMD Athlon 64 4000+,Mobile Athlon 64 4000+,,,1,,,1,,,,2.6,,62,,,,,,,,,,,,
AMD,Mobile AMD Athlon MP-M 1800+,Mobile Athlon MP-M 1800+,,,1,,,1,,,,1.8,,35,,,,,,,,,,,,
AMD,Mobile AMD Athlon MP-M 2000+,Mobile Athlon MP-M 2000+,,,1,,,1,,,,1.7,,,,,,,,,,,,,,
AMD,Mobile AMD Athlon MP-M 2400+,Mobile Athlon MP-M 2400+,,,1,,,1,,,,2.0,,-1,,,,,,,,,,,,
AMD,Mobile AMD Athlon MP-M 2800+,Mobile Athlon MP-M 2800+,,,1,,,1,,,,,,,,,,,,,,,,,,
AMD,Mobile AMD Athlon XP,Mobile Athlon XP,,,1,,,1,,,,,,,,,,,,,,,,,,
AMD,Mobile AMD Athlon XP-M,Mobile Athlon XP-M,,,1,,,1,,,,,,,,,,,,,,,,,,
AMD,Mobile AMD Athlon XP-M (LV),Mobile Athlon XP-M (LV),,,1,,,1,,,,,,,,,,,,,,,,,,
AMD,Mobile AMD Athlon XP-M (LV) 1500+,Mobile Athlon XP-M (LV) 1500+,,,1,,,1,,,,1.3,,,,,,,,,,,,,,
AMD,Mobile AMD Athlon XP-M (LV) 1600+,Mobile Athlon XP-M (LV) 1600+,,,1,,,1,,,,,,,,,,,,,,,,,,
AMD,Mobile AMD Athlon XP-M (LV) 2000+,Mobile Athlon XP-M (LV) 2000+,,,1,,,1,,,,1.7,,,,,,,,,,,,,,
AMD,Mobile AMD Athlon XP-M (LV) 2200+,Mobile Athlon XP-M (LV) 2200+,,,1,,,1,,,,1.7,,,,,,,,,,,,,,
AMD,Mobile AMD Athlon XP-M (LV) 2800+,Mobile Athlon XP-M (LV) 2800+,,,1,,,1,,,,2.1,,,,,,,,,,,,,,
AMD,Mobile AMD Athlon XP-M (LV) 3200+,Mobile Athlon XP-M (LV) 3200+,,,1,,,1,,,,,,,,,,,,,,,,,,
AMD,Mobile AMD Athlon XP-M 1400+,Mobile Athlon XP-M 1400+,,,1,,,1,,,,1.2,,25,,,,,,,,,,,,
AMD,Mobile AMD Athlon XP-M 1500+,Mobile Athlon XP-M 1500+,,,1,,,1,,,,1.3,,,,,,,,,,,,,,
AMD,Mobile AMD Athlon XP-M 1600+,Mobile Athlon XP-M 1600+,,,1,,,1,,,,1.4,,,,,,,,,,,,,,
AMD,Mobile AMD Athlon XP-M 1700+,Mobile Athlon XP-M 1700+,,,1,,,1,,,,1.5,,,,,,,,,,,,,,
AMD,Mobile AMD Athlon XP-M 1800+,Mobile Athlon XP-M 1800+,,,1,,,1,,,,1.5,,45,,,,Socket A,,,,,,,,
AMD,Mobile AMD Athlon XP-M 1900+,Mobile Athlon XP-M 1900+,,,1,,,1,,,,1.6,,,,,,,,,,,,,,
AMD,Mobile AMD Athlon XP-M 2000+,Mobile Athlon XP-M 2000+,,,1,,,1,,,,1.7,,,,,,,,,,,,,,
AMD,Mobile AMD Athlon XP-M 2200+,Mobile Athlon XP-M 2200+,,,1,,,1,,,,1.8,,,,,,,,,,,,,,
AMD,Mobile AMD Athlon XP-M 2400+,Mobile Athlon XP-M 2400+,,,1,,,1,,,,2.0,,,,,,,,,,,,,,
